Artigo,Descricao,Unidade,STKActual,Moeda,PVP1,PCMedio,PCUltimo,DataUltEntrada,DataUltSaida,Familia,PVP_REF_Mercado
17421304,"CHAPA F/PRETA 3000x1500x4,00",KG,4818.0,EUR,1.12,0.705,0.705,2024-05-24,2024-06-13,14,NULL
17421305,"CHAPA F/PRETA 3000x1500x5,00",KG,3348.0,EUR,1.12,0.70417,0.705,2024-05-24,2024-06-12,14,NULL
17421306,"CHAPA F/PRETA 3000x1500x6,00",KG,13594.0,EUR,1.12,0.70996,0.705,2024-05-24,2024-06-13,14,NULL
17421308,"CHAPA F/PRETA 3000x1500x8,00",KG,9334.0,EUR,1.12,0.71106,0.705,2024-05-23,2024-06-12,14,NULL
17421309,"CHAPA F/PRETA 3000x1500x2,5",KG,0.0,EUR,1.14,0.99,0.99,2021-12-07,2021-12-09,14,NULL
17421310,CHAPA F/PRETA 3000x1500x10,KG,1792.0,EUR,1.13,0.74,0.74,2024-06-07,2024-06-13,14,NULL
17421311,"CHAPA F/PRETA 4000X1500X6,00",KG,0.0,EUR,1.12,0.61,0.606,2018-10-23,2018-10-29,14,NULL
17421312,CHAPA F/PRETA 3000x1500x12,KG,6754.0,EUR,1.14,0.72478,0.715,2024-05-13,2024-04-09,14,NULL
17421315,CHAPA F/PRETA 3000x1500x15,KG,4785.0,EUR,1.29,0.81635,0.81,2024-04-22,2024-06-11,14,NULL
17421316,CHAPA F/PRETA 3000x1500x16,KG,0.0,EUR,1.36,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421318,CHAPA F/PRETA 3000x1500x16,KG,0.0,EUR,1.29,0.65,0.65,2018-12-17,2018-12-14,14,NULL
17421320,CHAPA F/PRETA 3000x1500x20,KG,9312.0,EUR,1.4,0.89383,0.89,2024-04-22,2024-05-31,14,NULL
17421325,CHAPA F/PRETA 3000x1500x25,KG,0.0,EUR,1.3,0.97,0.97,2024-05-07,2024-05-09,14,NULL
17421326,CHAPA F/PRETA 3000x1500x30,KG,0.0,EUR,1.27,1.35,1.35,2023-03-02,2023-03-17,14,NULL
17421327,CHAPA F/PRETA 3000x1500x35,KG,0.0,EUR,1.21,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421328,CHAPA F/PRETA 3000x1500x40,KG,0.0,EUR,1.21,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421329,CHAPA F/PRETA 3000x1500x45,KG,0.0,EUR,1.21,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421330,CHAPA F/PRETA 3000x1500x50,KG,0.0,EUR,1.21,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421331,CHAPA F/PRETA 6000x2450x12,KG,0.0,EUR,1.14,0.67,0.667,2018-09-03,2018-09-11,14,NULL
17421332,CHAPA F/PRETA 2500x1250x30,KG,0.0,EUR,1.36,0.66,0.66,2018-06-01,2018-06-05,14,NULL
17421333,CHAPA F/PRETA 4000x2500x25,KG,0.0,EUR,1.38,0.59,0.58,2020-10-30,1900-01-01,14,NULL
17421334,"CHAPA F/PRETA 3000x2000x3,00",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421335,CHAPA F/PRETA 8000x2000x15,KG,0.0,EUR,1.29,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421336,"CHAPA F/ PRETA 3300x1000x3,00",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421337,"CHAPA F/ PRETA 6000x1500x3,00",KG,0.0,EUR,0.95,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421338,CHAPA F/ PRETA 2800x2500x10,KG,0.0,EUR,1.13,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421339,"CHAPA F/ PRETA 4000x1000x3,00",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421340,CHAPA F/PRETA 3000x2000x30,KG,0.0,EUR,1.36,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421341,"CHAPA F/PRETA 3765x1500x2,00",KG,0.0,EUR,1.14,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421342,"CHAPA F/PRETA 3000x1000x2,50",KG,0.0,EUR,1.14,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421343,CHAPA F/PRETA 6000x1000x4 mm,KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421344,"CHAPA F/PRETA 3000x1250x1,50",KG,0.0,EUR,1.25,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421400,"CHAPA F/PRETA 4000x1000x4,00",KG,0.0,EUR,1.12,0.56,0.55,2019-07-02,2019-07-03,14,NULL
17421401,"CHAPA F/PRETA 4300x1000x5,00",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421402,"CHAPA F/PRETA 4000x1500x3,00",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421403,"CHAPA F/PRETA 4500x1500x5,00",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421404,"CHAPA F/PRETA 6500x2000x6,00",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421405,"CHAPA F/PRETA 4000x2000x5,00",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421406,"CHAPA F/PRETA 4000x1500x4,00",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421406,"CHAPA F/PRETA 4000x1500x4,00",UN,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421407,CHAPA F/PRETA 4500x1500x10,KG,0.0,EUR,1.13,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421407,CHAPA F/PRETA 4500x1500x10,UN,0.0,EUR,1.13,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421408,CHAPA F/PRETA 4000x2500x22,KG,0.0,EUR,1.3,0.63,0.625,2020-09-24,1900-01-01,14,NULL
17421408,CHAPA F/PRETA 4000x2500x22,UN,0.0,EUR,1.3,0.63,0.625,2020-09-24,1900-01-01,14,NULL
17421409,"CHAPA F/PRETA 4000x2000x6,00",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421409,"CHAPA F/PRETA 4000x2000x6,00",UN,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421423,"CHAPA F/PRETA 4000x2000x3,00",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421424,"CHAPA F/PRETA 3080x2000x4,00",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421428,"CHAPA F/PRETA 8000x2000x8,00",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421430,"CHAPA F/PRETA 4000x2000x10,0",KG,0.0,EUR,1.13,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421431,"CHAPA F/PRETA 3200x1250x4,00",KG,0.0,EUR,1.12,0.55,0.545,2019-09-18,2019-09-19,14,NULL
17421432,"CHAPA F/PRETA 4250x1250x4,00",KG,0.0,EUR,1.12,0.55,0.545,2019-09-18,2019-09-19,14,NULL
17421440,"CHAPA F/PRETA ""NAVAL"" 3000x2500x6",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421520,CHAPA F/PRETA 6000x1500x20,KG,0.0,EUR,1.3,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421551,CHAPA F/PRETA 6000x1500x15,KG,0.0,EUR,1.29,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421552,CHAPA F/PRETA 6000x2500x20 ,KG,0.0,EUR,1.3,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421553,"CHAPA F/PRETA 6000x1500x6,00",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421554,"CHAPA F/PRETA 6000x2000x4,00",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421555,"CHAPA F/PRETA 6000x1500x5,00",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421558,CHAPA F/PRETA 6000x1500x10,KG,0.0,EUR,1.13,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421559,"CHAPA F/PRETA 6000x1500x8,00",KG,0.0,EUR,1.12,0.49,0.485,2020-07-22,1900-01-01,14,NULL
17421560,"CHAPA F/PRETA 6000x2000x8,00",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421610,CHAPA F/PRETA 6000x2000x10,KG,0.0,EUR,1.13,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421612,"CHAPA F/PRETA 6000x2000x6,00",KG,0.0,EUR,1.12,1.15,1.15,2023-06-06,2023-06-16,14,NULL
17421613,"CHAPA F/PRETA 6000x2000x3,00",KG,0.0,EUR,1.12,0.78,0.78,2023-12-04,2023-12-06,14,NULL
17421614,CHAPA F/PRETA 6000x2000x20,KG,0.0,EUR,1.3,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421615,CHAPA F/PRETA 12000X2500X15 MM,KG,0.0,EUR,1.29,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421616,CHAPA F/PRETA 6000X2000X12,KG,0.0,EUR,1.14,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421617,CHAPA F/PRETA 6000x2500x8,KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421650,CHAPA F/PRETA 6000x1500x12,KG,0.0,EUR,1.14,0.85,0.85,2022-11-02,2022-12-09,14,NULL
17421651,"CHAPA F/PRETA 6000x1500x3,00",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421815,CHAPA F/PRETA 5000x1250x15 mm,KG,0.0,EUR,1.29,0.61,0.61,2017-10-10,2017-12-21,14,NULL
17421816,CHAPA F/PRETA 8000x2000x3mm,KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421817,CHAPA F/PRETA 8000X2000X25mm,KG,0.0,EUR,1.3,0.58,0.575,2020-09-24,2020-01-22,14,NULL
17421818,"CHAPA F/PRETA 6000x2000x5,00",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421819,CHAPA F/PRETA 7000x1500x6mm,KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421820,CHAPA F/PRETA 5000x1250x4mm,KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421821,CHAPA F/PRETA 6000x1500x4mm,KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421822,CHAPA F/PRETA 6000x1500x10 MM,KG,0.0,EUR,1.13,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17421823,CHAPA F/PRETA 1500x4mm (ROLO),KG,0.0,EUR,1.12,0.56,0.556,2019-07-15,2019-07-17,14,NULL
17426123,CHAPA F/PRETA 30x3mm (ROLO),KG,0.0,EUR,1.12,0.7,0.7,2024-05-16,2024-05-17,14,NULL
17426124,"CHAPA F/ PRETA 50x2,50 MM (ROLO)",KG,0.0,EUR,1.14,0.454,0.75,2022-11-25,2022-11-30,14,NULL
17426125,CHAPA F/PRETA 50x3mm (ROLO),KG,0.0,EUR,1.12,0.68,0.68,2024-02-05,2024-02-06,14,NULL
17426126,CHAPA F/PRETA 34x3mm (ROLO),KG,0.0,EUR,1.12,0.57,0.566,2018-05-14,2018-05-16,14,NULL
17426127,CHAPA F/PRETA 40x3mm (ROLO),KG,0.0,EUR,1.12,0.7,0.7,2024-05-13,2024-05-14,14,NULL
17426128,"CHAPA F/PRETA 40x2,5mm (ROLO)",KG,0.0,EUR,1.14,1.11101,1.11101,2021-08-13,2021-09-01,14,NULL
17426129,CHAPA F/PRETA 50x5 mm (ROLO),KG,0.0,EUR,1.12,0.48,0.475,2020-06-17,2020-06-19,14,NULL
17426130,CHAPA F/PRETA 70x3 mm (ROLO),KG,0.0,EUR,1.12,0.7,0.7,2024-05-16,2024-05-17,14,NULL
17426131,CHAPA F/PRETA 80x3 mm (ROLO),KG,0.0,EUR,1.12,0.7,0.7,2024-05-16,2024-05-17,14,NULL
17510030,"CHAPA F/PRETA  60,5x3,00 (ROLO)",KG,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17510031,"CHAPA F/PRETA 60,5x2,8mm (ROLO)",KG,0.0,EUR,1.14,0.6,0.596,2019-04-04,2019-04-08,14,NULL
17510032,"CHAPA DECAPADA 60,5x3mm (ROLO)",KG,0.0,EUR,1.18,0.75,0.75,2023-12-13,2022-10-21,14,NULL
17510033,"CHAPA F/PRETA 60,5x2mm (ROLO)",KG,0.0,EUR,1.14,0.57,0.566,2019-05-30,2019-06-04,14,NULL
17520925,CHAPA F/PRETA 3000x2000x25mm,KG,0.0,EUR,0.98,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17520935,CHAPA F/PRETA 3000x2000x20mm,KG,0.0,EUR,1.3,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17520940,CHAPA F/PRETA 2930x1500x17mm,KG,0.0,EUR,1.3,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17520980,CHAPA F/PRETA 300x300x10mm,KG,0.0,EUR,1.13,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17520981,"CH. FERRO CANEL. 2500X1120X1,25",KG,0.0,EUR,1.22,0.0,0.0,2017-10-10,2018-12-05,14,NULL
17520982,"CH. FERRO CANEL. 2000X870X1,25",KG,0.0,EUR,1.22,0.0,0.0,2017-10-10,2018-12-05,14,NULL
17520983,"CH. GALV. CANEL. 2500X1250X0,50",KG,0.0,EUR,1.53,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17520984,"CH. GALV. CANEL. 2000X900X0,50",KG,0.0,EUR,1.59,0.0,0.0,2017-10-10,2018-12-05,14,NULL
17520990,CHAPA COR-TEN  600x450x25,KG,0.0,EUR,1.72,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17520991,"CHAPA COR-TEN 1750x1500x1,75mm",KG,0.0,EUR,2.53,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17520992,CHAPA COR-TEN  650x160x18 mm,KG,0.0,EUR,1.72,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17520993,CHAPA F/PRETA 870x690x2mm,KG,0.0,EUR,1.15,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17520994,"CHAPA F/PRETA 1600x310x1,5mm",KG,0.0,EUR,1.26,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17520995,CHAPA F/PRETA 200x200x10mm,KG,0.0,EUR,1.14,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17520996,CHAPA F/PRETA 350x300x16mm,KG,0.0,EUR,1.3,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17520997,CHAPA F/PRETA 450x350x18mm,KG,0.0,EUR,1.31,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17520998,CHAPA F/PRETA 160x660x18mm,KG,0.0,EUR,1.31,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17520999,CHAPA F/PRETA 400x300x20mm,KG,0.0,EUR,1.31,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17521000,CHAPA F/PRETA 12000x2500x10,KG,0.0,EUR,1.3,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17521001,CHAPA F/PRETA 650x500x15mm,KG,0.0,EUR,1.3,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17521002,CHAPA F/PRETA 650x500x20mm,KG,0.0,EUR,1.31,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17522000,"CHAPA F/ PRETA 30x2,50 MM (ROLO)",KG,0.0,EUR,1.15,0.455,0.455,2021-04-09,2021-04-13,14,NULL
17530001,"CHAPA COR-TEN 2000x1000x3,00",KG,0.0,EUR,1.72,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17530002,"CHAPA COR-TEN 2000x1000x1,50",KG,0.0,EUR,2.53,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17530003,"CHAPA COR-TEN 2500x1250x2,00 ",KG,0.0,EUR,2.4,0.84,0.84,2017-11-13,2018-12-05,14,NULL
17530004,"CHAPA COR-TEN 2500x1250x1,70",KG,0.0,EUR,2.18,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17530005,"CHAPA COR-TEN 2000x1500x8,00",KG,0.0,EUR,1.72,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17530006,CHAPA COR-TEN 3000x1250x2 mm ,KG,0.0,EUR,2.4,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17530007,"CHAPA COR-TEN 3000x1450x2,00",KG,0.0,EUR,2.4,0.88,0.88,2018-12-05,2019-05-28,14,NULL
17530008,"CHAPA COR-TEN 2500x1250x3,00",KG,0.0,EUR,1.72,0.86,0.86,2018-12-18,2018-12-20,14,NULL
17530009,"CHAPA COR-TEN 3000x1500x2,50",KG,0.0,EUR,1.72,1.37975,1.38,2021-09-29,2022-05-25,14,NULL
17530010,"CHAPA COR-TEN 3000x1500x3,00",KG,7768.0,EUR,1.72,0.9571,0.95,2024-05-16,2024-06-05,14,NULL
17530011,"CHAPA COR-TEN 3000x1500x5,00",KG,705.0,EUR,1.72,0.95794,0.95,2024-05-20,2024-06-13,14,NULL
17530012,CHAPA COR-TEN 3000x1500x2.00,KG,8440.0,EUR,2.4,0.97441,0.95,2024-05-17,2024-06-14,14,NULL
17530013,"CHAPA COR-TEN 3000x1000x3,00",KG,0.0,EUR,1.72,0.98,0.98,2018-09-12,2018-09-12,14,NULL
17530014,"CHAPA COR-TEN 3500x1500x1,50",KG,0.0,EUR,2.53,1.16,1.16,2019-06-07,2019-06-07,14,NULL
17530015,"CHAPA COR-TEN 3000x1500x1,50",KG,7830.0,EUR,2.53,1.27261,1.25,2024-04-22,2024-06-11,14,NULL
17530016,CHAPA COR-TEN 3000x2000x15,KG,0.0,EUR,1.72,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17530017,"CHAPA COR-TEN 2500x1250x1,50",KG,0.0,EUR,2.53,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17530018,"CHAPA COR-TEN 3000x1500x8,00",KG,0.0,EUR,1.72,0.72,0.717,2020-07-14,1900-01-01,14,NULL
17530019,"CHAPA COR-TEN 3000x1250x5,00",KG,0.0,EUR,1.72,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17530020,"CHAPA COR-TEN 3000x1500x6,00",KG,0.0,EUR,1.72,0.88,0.88,2018-12-17,2018-12-19,14,NULL
17530021,"CHAPA COR-TEN 3000x1500x1,75",KG,0.0,EUR,2.18,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17530022,CHAPA COR-TEN 6000x1500x3mm,KG,0.0,EUR,0.21,0.87,0.86,2019-03-20,2019-03-21,14,NULL
17530023,CHAPA COR-TEN 4000x1500x8mm,KG,0.0,EUR,1.72,0.84,0.84,2018-02-15,2018-02-15,14,NULL
17560152,CHAPA COR-TEN 4000x1500x4mm,KG,0.0,EUR,1.72,0.76,0.758,2020-02-07,2020-02-11,14,NULL
17560153,CHAPA COR-TEN 4000x1500x5mm,KG,0.0,EUR,1.72,0.88,0.88,2018-12-20,2018-12-19,14,NULL
17560154,"CHAPA COR-TEN 3000x1500x4,00",KG,3436.0,EUR,1.72,0.99926,0.9989189189,2023-11-17,2024-06-12,14,NULL
17560155,CHAPA COR-TEN 2000x1000x2mm,KG,0.0,EUR,2.4,0.84,0.84,2017-11-13,2018-12-05,14,NULL
17560156,CHAPA COR-TEN 3000x1500x10mm,KG,0.0,EUR,1.72,0.8,0.79,2019-06-03,2019-06-03,14,NULL
17560157,CHAPA COR-TEN 1500x7mm (ROLO),KG,0.0,EUR,1.72,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17560158,CHAPA COR-TEN 4000x1500x6mm,KG,0.0,EUR,1.72,0.88,0.88,2018-12-17,2018-12-19,14,NULL
17560159,CHAPA COR-TEN 2700x1250x2 mm,KG,0.0,EUR,2.4,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17560160,CHAPA COR-TEN 2500x1250x2.50mm,KG,0.0,EUR,1.72,0.82,0.82,2017-10-10,2017-12-21,14,NULL
17560161,CHAPA COR-TEN 3000x1500x12,KG,0.0,EUR,1.72,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17561154,"CHAPA CORTEN 2000x1000x4,00",KG,0.0,EUR,1.72,0.88,0.88,2018-07-03,2018-07-05,14,NULL
17561155,"CHAPA COR-TEN 6000x1500x1,50",KG,0.0,EUR,2.53,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17622003,"CHAPA  XADREZ  2000x1000x3,00",KG,0.0,EUR,1.42,0.56,0.56,2017-12-27,2020-12-15,14,NULL
17622004,"CHAPA  XADREZ  2000x1000x4,00",KG,0.0,EUR,1.42,0.6,0.6,2017-10-10,2023-12-14,14,NULL
17622005,"CHAPA  XADREZ  2000x1000x5,00",KG,0.0,EUR,1.42,0.53,0.53,2017-10-10,2023-01-11,14,NULL
17623003,"CHAPA  XADREZ 3000x1250x3,00",KG,0.0,EUR,1.42,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17623005,"CHAPA  XADREZ  2340x1000x5,00",KG,0.0,EUR,1.42,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17623015,"CHAPA  XADREZ  3000x1500x4,00",KG,0.0,EUR,1.42,0.54,0.543,2017-10-10,2018-12-06,14,NULL
17624015,"CHAPA  XADREZ  3000x1500x3,00",KG,0.0,EUR,1.42,1.24015,1.24,2021-09-03,2023-11-16,14,NULL
17625015,"CHAPA  XADREZ  3000x1500x5,00",KG,0.0,EUR,1.42,0.64,0.64,2021-03-22,2021-03-23,14,NULL
17625153,"CHAPA  XADREZ  2500x1250x3,00",KG,0.0,EUR,1.42,0.57,0.57,2018-07-09,2018-12-06,14,NULL
17625154,"CHAPA  XADREZ  2500x1250x4,00",KG,0.0,EUR,1.42,0.6,0.6,2018-12-06,2020-12-09,14,NULL
17625155,"CHAPA  XADREZ  2500x1250x5,00 ",KG,0.0,EUR,1.42,0.62,0.62,2019-03-08,2021-08-11,14,NULL
17625213,"CHAPA  XADREZ  5000x1500x3,00",KG,0.0,EUR,1.42,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17626103,"CHAPA GOTAS 2000x1000x3,00",KG,6049.0,EUR,1.42,0.89267,0.9,2024-02-27,2024-06-14,14,NULL
17626104,"CHAPA GOTAS 2000x1000x4,00",KG,2589.0,EUR,1.42,0.96684,0.968,2023-09-22,2024-02-28,14,NULL
17626105,"CHAPA GOTAS 2000x1000x5,00",KG,3429.0,EUR,1.42,0.88098,0.85,2024-04-03,2024-06-13,14,NULL
17626123,"CHAPA GOTAS 2500x1250x3,00",KG,6311.0,EUR,1.42,0.86902,0.87,2024-04-30,2024-06-07,14,NULL
17626124,"CHAPA GOTAS 3000x1500x3,00",KG,16297.0,EUR,1.42,0.88303,0.89,2024-05-31,2024-06-04,14,NULL
17626125,"CHAPA GOTAS 3000x1500x4,00",KG,4238.0,EUR,1.42,0.83898,0.8390103092,2023-10-30,2024-05-29,14,NULL
17626126,"CHAPA GOTAS 3000x1500x5,00",KG,5996.0,EUR,1.42,0.87758,0.87,2024-05-03,2024-06-11,14,NULL
17626127,17626127,KG,0.0,EUR,0.98,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17626204,"CH. ALUM.ANTI-DERR.2000X1000X3/4,5",KG,0.0,EUR,9.8,3.44907,3.44895,2021-04-01,2021-09-06,14,NULL
17626205,"CHAPA ALUMINIO GOTAS 2000x1000x4,00",KG,0.0,EUR,9.8,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17626206,CH. ALUMINIO ANT.DERR.3000x1500x2/3,KG,0.0,EUR,9.8,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17626253,"CHAPA ALUM.ANTI-DER. 3000x1500x3/4,5",KG,0.0,EUR,9.8,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17626253,"CHAPA ALUM.ANTI-DER. 3000x1500x3/4,5",UN,0.0,EUR,9.8,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17626300,CHAPA GOTAS 3000x1500x8/10mm,KG,0.0,EUR,0.97,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17626301,"CHAPA GOTAS 3915x1500x5,00",KG,0.0,EUR,1.17,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17626302,"CHAPA GOTAS 4665x1250x5,00",KG,0.0,EUR,1.17,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17626303,"CHAPA GOTAS 4670x1500x5,00",KG,0.0,EUR,1.17,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17626304,"CHAPA GOTAS 5410x1500x5,00",KG,0.0,EUR,1.17,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17626305,"CHAPA GOTAS 4840x1500x5,00",KG,0.0,EUR,1.17,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17627103,"CHAPA GOTAS 3000x1000x3,00",KG,0.0,EUR,1.42,0.68,0.0,2020-03-06,2020-03-06,14,NULL
17627104,"CHAPA GOTAS 3000x1250x4,00",KG,0.0,EUR,1.17,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17627124,"CHAPA GOTAS 2500x1250x4,00",KG,3193.0,EUR,1.42,0.86714,0.85,2024-04-03,2024-04-30,14,NULL
17627126,"CHAPA GOTAS 2500x1250x5,00 ",KG,2960.0,EUR,1.42,0.85844,0.85,2024-01-02,2024-05-14,14,NULL
17627127,CHAPA ALUM. A.DERR. 2500x1250x3,KG,0.0,EUR,9.7,3.15,3.15,2017-10-10,2017-10-12,14,NULL
17627128,CH.ALUM.ANTI/DERRAP. 3000x1500x2,KG,0.0,EUR,9.7,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17627129,"CH.ALUM.ANTI/DERRAP. 2000x1000x4,00",KG,0.0,EUR,9.7,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17730125,CHAPA ALUMINIO.OND. 3000x1270x0.56,KG,0.0,EUR,4.5,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17740125,CHAPA ALUMINIO.OND. 4000x1270x0.56,KG,0.0,EUR,4.5,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17750125,CHAPA ALUMINIO OND. 5000x1270x0.56,KG,0.0,EUR,4.6,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17770125,"CHAPA ALUMINIO OND. 7000x1270x0,50",KG,0.0,EUR,4.64,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17770126,"CHAPA ALUMINIO ""1050"" 3000x1500x2,00",KG,0.0,EUR,3.45,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17770127,"CH. ALUM.ANTI-DERR.2000x1000x2/3,5",KG,288.0,EUR,9.8,5.6,5.6,2023-11-16,2024-05-31,14,NULL
17770129,"CHAPA ALUMINIO  3000x1500x1,5mm",KG,0.0,EUR,9.8,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17850101,ROLO DE CHUMBO 5000x1000x1.50,KG,0.0,EUR,7.15,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17850102,ROLO DE CHUMBO 5000x1000x2.00,KG,0.0,EUR,7.15,0.0,0.0,1900-01-01,1900-01-01,14,NULL
17920103,"CHAPA DECAPADA 3000x1500x3,00",KG,0.0,EUR,1.9,0.0,0.0,1900-01-01,1900-01-01,14,NULL
